rule	category	count	pct	examples
a k → ā k	consonant / other	1	0.03	sā ca prātiveśmikayā pitṛbhāryayā kuṭṭinyā daṃṣṭrākarālayā yojitamanyaṃ rājaputram upabhuṅkte daṃṣṭra+karālayā→daṃṣṭrākarālayā
g → u g	consonant / other	1	0.03	marmajñeṣvanuvartanaṃ bahuvidhaṃ mānaṃ jane garvite śāṭhyaṃ pāpajane narasya kathitāḥ paryantamaṣṭau guṇāḥ aṣṭa→paryantamaṣṭau +guṇāḥ
aḥ n → ā n	visarga	1	0.03	tadvaṇijo nagarapradhānasya vadhvā naitanniṣpadyate vadhvā+na
aḥ t → o t	visarga	1	0.03	eṇaḥ kuraṅgo harimas tittirirlāva eva ca kuraṅgo+tittiriḥ
ḥ l → r l	visarga	1	0.03	eṇaḥ kuraṅgo harimas tittirirlāva eva ca tittiriḥ+lāvaḥ→tittirirlāva
ś → rmikūrmāśca ś	consonant / other	1	0.03	mayūracarmikūrmāśca śreṣṭhā māṃsagaṇeṣvapi ca→mayūracarmikūrmāśca +śreṣṭhā
a h → ā h	consonant / other	1	0.03	kathyamānaśca peṭāhananakṛtasaṃjñena mantriṇā śrutaḥ peṭa+hanana→peṭāhananakṛtasaṃjñena
ama bh → e bh	consonant / other	1	0.03	yaḥ kaścidarthapramāṇo me bhavati sa kathyatām me+bhavati
m v → vairalaṃ v	anusvāra / nasal	1	0.03	yatra svedalavairalaṃ vilulitairvyālupyate candanaṃ sacchedairmaṇitaiśca yatra raṇitaṃ na śrūyate nūpuram alam→svedalavairalaṃ +vilulitaiḥ
s → aḥ s	consonant / other	1	0.03	yatrāyāntyacireṇa sarvaviṣayāḥ kāmaṃ tadekāgrataḥ sakhyastatsurataṃ bhaṇāmi rataye śeṣā ca lokasthitiḥ ekāgrāt→tadekāgrataḥ +sakhyaḥ
ñ s → an s	consonant / other	1	0.03	sulabhāḥ puruṣā rājansatataṃ priyavādinaḥ rājñ+satatam→rājansatataṃ
ntaḥ g → to g	visarga	1	0.03	tasya nṛpatestayā saha krīḍato grīṣmakālo 'vātarat krīḍato+grīṣma
aḥ gh → o gh	visarga	1	0.03	yatra sūraḥ kharo ghasro yatra dīrgho 'tiduḥsahaḥ kharo+ghasro
o g → u g	consonant / other	1	0.03	kharaśca pavano bhīru grīṣme sarvamidaṃ kharam bhīru+grīṣme
ḥ j → r j	visarga	1	0.03	sevyamāno 'pi madhuraḥ śucirjayati nānyathā śuciḥ+jayati→śucirjayati
p → bharturabhūnna p	consonant / other	1	0.03	avalambanāya dinabharturabhūnna patiṣyataḥ karasahasramapi na→dinabharturabhūnna +patiṣyataḥ
uḥ r → ū r	visarga	1	0.03	tatrasthaḥ sa tathā bhānū rāgaśeṣo gatāṃśukaḥ bhānū+rāga
e c → i c	consonant / other	1	0.03	atrāntare viśālākṣi candro hantuṃ tamoripum akṣe→viśālākṣi +candro
p → nasyeva p	consonant / other	1	0.03	dīpastribhuvanasyeva pracchannasya tamisrayā iva→dīpastribhuvanasyeva +pracchannasya
iḥ ś → Ø ś	visarga	1	0.03	yāminīvanitotsaṅga śulkaḥ kṛṣṇaśiraḥsthitaḥ utsaṅgaiḥ→yāminīvanitotsaṅga +śulkaḥ
j v → k v	consonant / other	1	0.03	evaṃvidhe niśāmukhe sa vaṇik vikrīḍitayā tayā sārdhaṃ krīḍitaḥ vaṇik+vikrīḍitayā
m e → ṃ e	anusvāra / nasal	1	0.03	guṇagrāhī tathā caivaṃ eko 'pīdṛgvaraḥ sutaḥ evam→caivaṃ +eko
i m → y	consonant / other	1	0.03	tatheti tayā pratijñāte putraṃ samākṣikaṃ tasyai dattvā yadyasmatputraḥ kvāpi veśyāyāḥ kapaṭena jito bhavati tadāhaṃ dviguṇaṃ kanakaṃ grahīṣye yadi+mad→yadyasmatputraḥ
ām k → īṃ k	anusvāra / nasal	1	0.03	vaiśikīṃ kṛtrimāṃ vāṇīṃ vyalīkān śapathāṃstathā vaiśikīṃ+kṛtrimāṃ
tīm s → ntīṃ s	anusvāra / nasal	1	0.03	tāṃ vaiśikāni kurvantīṃ sa prāha viśeṣaṃ vada kurvantīṃ+sa
m s → dāyaṃ s	anusvāra / nasal	1	0.03	tato yadāyaṃ svadeśaṃ gantukāmastvām utkalāpayati tadā tvayā vācyam ahamapi tatra yāsyāmi ayam→yadāyaṃ +sva
p → ṃ p	anusvāra / nasal	1	0.03	tato 'sau prītastvāṃ prati sarvaṃ dāsyati tvā→prītastvāṃ +prati
v → āṃ v	anusvāra / nasal	1	0.03	tayoktam mātarmāṃ vinā taddravyeṇa kim mām→mātarmāṃ +vinā
o m → u m	consonant / other	1	0.03	mātā āha bhīru mā maivaṃ vada bhīru+mā
a k → nā k	consonant / other	1	0.03	nābhittvā paramarmāṇi nākṛtvā karma duṣkaram a+kṛtvā→nākṛtvā
a h → nā h	consonant / other	1	0.03	nāhatvā matsyaghātīva prāpnoti mahatīṃ śriyam a+hatvā→nāhatvā
ḥ astam → ḥ 'staṃ	visarga	1	0.03	ko 'rthānprāpya na garvito viṣayiṇaḥ kasyāpado 'staṃ gatāḥ strībhiḥ kasya na khaṇḍitaṃ bhuvi manaḥ ko nāma rājñāṃ priyaḥ āpadaḥ+'staṃ
astam g → 'staṃ g	anusvāra / nasal	1	0.03	ko 'rthānprāpya na garvito viṣayiṇaḥ kasyāpado 'staṃ gatāḥ strībhiḥ kasya na khaṇḍitaṃ bhuvi manaḥ ko nāma rājñāṃ priyaḥ 'staṃ+gatāḥ
a n → ih	consonant / other	1	0.03	hariharanaragovindāḥ viḍambitā madanacoreṇa hara+nara→hariharanaragovindāḥ
c → patividhṛtāpi c	consonant / other	1	0.03	diggajakūrmakulācalaphaṇipatividhṛtāpi calati vasudheyam api→diggajakūrmakulācalaphaṇipatividhṛtāpi +calati
n → dya n	consonant / other	1	0.03	śukaḥ yadyadya na yāsi tadā kathayāmi adya→yadyadya +na
j c → k c	consonant / other	1	0.03	yāvadevaṃ gṛhāṅgaṇagatā śapati tāvatsa vaṇik cāṇḍālarūpī samāgatya tatpādayoḥ patitaḥ vaṇik+cāṇḍāla
e k → a k	consonant / other	1	0.03	etacca dṛṣṭvā kalāvatī kuṭṭinīsahitā tām gṛhamadhye nītvā pṛcchati sma amba ko 'yam kiṃ jātīyaḥ tvaṃ kā tayoktam padmāvatīpurīnāthasya rājñaḥ sudarśanasya mātaṅgī gāyinī aham amba+ko
ṃgīm p → ṅgīṃ p	anusvāra / nasal	1	0.03	tato veśyāmātāpi atiśayena bhītā mātaṅgīṃ pratijagāda imāṃ matsutāṃ rakṣa rakṣa mātaṅgīṃ+pratijagāda
e t → astava t	consonant / other	1	0.03	sa cāgatastava tadaiva aucityaṃ vidhāsyati te→cāgatastava +tadā
e g → ava g	consonant / other	1	0.03	rathakṛti samāgate tava gṛhaṃ gamiṣyāmi yuvayoḥ saṃgatiṃ vā kariṣye tava+gṛhaṃ
i vām → i yuvayoḥ	consonant / other	1	0.03	rathakṛti samāgate tava gṛhaṃ gamiṣyāmi yuvayoḥ saṃgatiṃ vā kariṣye gamiṣyāmi+yuvayoḥ
vām s → yuvayoḥ s	consonant / other	1	0.03	rathakṛti samāgate tava gṛhaṃ gamiṣyāmi yuvayoḥ saṃgatiṃ vā kariṣye yuvayoḥ+saṃgatiṃ
g → ru g	consonant / other	1	0.03	rambhoru gaccha kāmināṃ ko vighnaṃ kartumarhati ūro→rambhoru +gaccha
j a → g a	consonant / other	1	0.03	tatrāryo vaṇigabhūt vaṇij+abhūt→vaṇigabhūt
am n → īṃ n	anusvāra / nasal	1	0.03	tato 'sau tāṃ bahiryāntīṃ nivārya pārśvasthita eva tiṣṭhati yāntam→bahiryāntīṃ +nivārya
s y → r y	consonant / other	1	0.03	tayoktaṃ bahiryāntī bibhemyaham bahis+yānt→bahiryāntī
b → ī b	consonant / other	1	0.03	tayoktaṃ bahiryāntī bibhemyaham yānt→bahiryāntī +bibhemi
e v → i v	consonant / other	1	0.03	kṛśodari vrajādya tvaṃ yadi jānāsi bhāṣitum udare→kṛśodari +vraja
ḥ ī → r ī	visarga	1	0.03	sāha he prabhor īdṛśa eva vṛkṣaḥ atrārūḍhairmithunaṃ dṛśyate prabhor+īdṛśa
ḥ anyām → ḥ 'nyāṃ	visarga	1	0.03	bahudivasebhyo 'nyāṃ nārīmabhigaman dṛṣṭo 'si divasebhyaḥ+'nyāṃ
anyām n → 'nyāṃ n	anusvāra / nasal	1	0.03	bahudivasebhyo 'nyāṃ nārīmabhigaman dṛṣṭo 'si 'nyāṃ+nārīm
