id	type	question	answer	choices	verdict_refs	source_dataset
ZOD-0091	classify-verdict	In the dictionaries, are आयुष्मन्त् (āyuṣmant) and आयुष्मत् (āyuṣmat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split:59227:one_lexeme_two_spellings	dcs-nominal-class-split
ZOD-0092	classify-verdict	In the dictionaries, are अष्टापञ्चाशन्त् (aṣṭāpañcāśant) and अष्टापञ्चाशत् (aṣṭāpañcāśat) treated as ONE lexeme with two stem spellings, or not?	at_only	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split:60523:at_only	dcs-nominal-class-split
ZOD-0093	classify-verdict	In the dictionaries, are हिरण्वन्त् (hiraṇvant) and हिरण्वत् (hiraṇvat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split:110348:one_lexeme_two_spellings	dcs-nominal-class-split
ZOD-0094	classify-verdict	In the dictionaries, are गभस्तिमन्त् (gabhastimant) and गभस्तिमत् (gabhastimat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split:130080:one_lexeme_two_spellings	dcs-nominal-class-split
ZOD-0095	classify-verdict	In the dictionaries, are क्षपावन्त् (kṣapāvant) and क्षपावत् (kṣapāvat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split:134433:one_lexeme_two_spellings	dcs-nominal-class-split
ZOD-0096	classify-verdict	In the dictionaries, are वृजिनीवन्त् (vṛjinīvant) and वृजिनीवत् (vṛjinīvat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split:141753:one_lexeme_two_spellings	dcs-nominal-class-split
ZOD-0097	classify-verdict	In the dictionaries, are सश्चन्त् (saścant) and सश्चत् (saścat) treated as ONE lexeme with two stem spellings, or not?	at_only	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split:9162:at_only	dcs-nominal-class-split
ZOD-0098	classify-verdict	In the dictionaries, are कशेरुमन्त् (kaśerumant) and कशेरुमत् (kaśerumat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split:12959:one_lexeme_two_spellings	dcs-nominal-class-split
ZOD-0099	classify-verdict	In the dictionaries, are मधुमन्त् (madhumant) and मधुमत् (madhumat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split:35579:one_lexeme_two_spellings	dcs-nominal-class-split
ZOD-0100	classify-verdict	In the dictionaries, are मन्युमन्त् (manyumant) and मन्युमत् (manyumat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split:36536:one_lexeme_two_spellings	dcs-nominal-class-split
ZOD-0101	classify-verdict	In the dictionaries, are उषन्त् (uṣant) and उषत् (uṣat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split:38197:one_lexeme_two_spellings	dcs-nominal-class-split
ZOD-0102	classify-verdict	In the dictionaries, are मित्रवन्त् (mitravant) and मित्रवत् (mitravat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split:135856:one_lexeme_two_spellings	dcs-nominal-class-split
ZOD-0103	classify-verdict	In the dictionaries, are वृष्णिमन्त् (vṛṣṇimant) and वृष्णिमत् (vṛṣṇimat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split:142228:one_lexeme_two_spellings	dcs-nominal-class-split
ZOD-0104	classify-verdict	In the dictionaries, are बृहन्त् (bṛhant) and बृहत् (bṛhat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split:149086:one_lexeme_two_spellings	dcs-nominal-class-split
ZOD-0105	classify-verdict	In the dictionaries, are बर्हिष्मन्त् (barhiṣmant) and बर्हिष्मत् (barhiṣmat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split:154302:one_lexeme_two_spellings	dcs-nominal-class-split
ZOD-0106	classify-verdict	In the dictionaries, are बलवन्त् (balavant) and बलवत् (balavat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split:154336:one_lexeme_two_spellings	dcs-nominal-class-split
ZOD-0107	classify-verdict	In the dictionaries, are चतुष्पञ्चाशन्त् (catuṣpañcāśant) and चतुष्पञ्चाशत् (catuṣpañcāśat) treated as ONE lexeme with two stem spellings, or not?	at_only	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split:164272:at_only	dcs-nominal-class-split
ZOD-0108	classify-verdict	In the dictionaries, are वीर्यवन्त् (vīryavant) and वीर्यवत् (vīryavat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split:200136:one_lexeme_two_spellings	dcs-nominal-class-split
ZOD-0109	classify-verdict	In the dictionaries, are राजीमन्त् (rājīmant) and राजीमत् (rājīmat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split:206679:one_lexeme_two_spellings	dcs-nominal-class-split
ZOD-0110	classify-verdict	In the dictionaries, are अन्त् (ant) and अत् (at) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split:214543:one_lexeme_two_spellings	dcs-nominal-class-split
ZOD-0111	classify-verdict	In the dictionaries, are अनन्तवन्त् (anantavant) and अनन्तवत् (anantavat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split:9878:one_lexeme_two_spellings	dcs-nominal-class-split
ZOD-0112	classify-verdict	In the dictionaries, are सत्वन्त् (satvant) and सत्वत् (satvat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split:17051:one_lexeme_two_spellings	dcs-nominal-class-split
ZOD-0113	classify-verdict	In the dictionaries, are सप्तपञ्चाशन्त् (saptapañcāśant) and सप्तपञ्चाशत् (saptapañcāśat) treated as ONE lexeme with two stem spellings, or not?	at_only	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split:18124:at_only	dcs-nominal-class-split
ZOD-0114	classify-verdict	In the dictionaries, are मतिमन्त् (matimant) and मतिमत् (matimat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split:36034:one_lexeme_two_spellings	dcs-nominal-class-split
ZOD-0115	classify-verdict	In the dictionaries, are ओघवन्त् (oghavant) and ओघवत् (oghavat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split:40056:one_lexeme_two_spellings	dcs-nominal-class-split
ZOD-0116	classify-verdict	In the dictionaries, are श्ववन्त् (śvavant) and श्ववत् (śvavat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split:41284:one_lexeme_two_spellings	dcs-nominal-class-split
ZOD-0117	classify-verdict	In the dictionaries, are उपचारुमन्त् (upacārumant) and उपचारुमत् (upacārumat) treated as ONE lexeme with two stem spellings, or not?	at_only	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split:44934:at_only	dcs-nominal-class-split
ZOD-0118	classify-verdict	In the dictionaries, are आयतनवन्त् (āyatanavant) and आयतनवत् (āyatanavat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split:59140:one_lexeme_two_spellings	dcs-nominal-class-split
ZOD-0119	classify-verdict	In the dictionaries, are आलिखन्त् (ālikhant) and आलिखत् (ālikhat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split:62301:one_lexeme_two_spellings	dcs-nominal-class-split
ZOD-0120	classify-verdict	In the dictionaries, are त्रिपञ्चाशन्त् (tripañcāśant) and त्रिपञ्चाशत् (tripañcāśat) treated as ONE lexeme with two stem spellings, or not?	at_only	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split:84012:at_only	dcs-nominal-class-split
ZOD-0121	classify-verdict	In the dictionaries, are द्विपञ्चाशन्त् (dvipañcāśant) and द्विपञ्चाशत् (dvipañcāśat) treated as ONE lexeme with two stem spellings, or not?	at_only	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split:91067:at_only	dcs-nominal-class-split
ZOD-0122	classify-verdict	In the dictionaries, are ज्योतिषीमन्त् (jyotiṣīmant) and ज्योतिषीमत् (jyotiṣīmat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split:95365:one_lexeme_two_spellings	dcs-nominal-class-split
ZOD-0123	classify-verdict	In the dictionaries, are तडित्वन्त् (taḍitvant) and तडित्वत् (taḍitvat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split:95871:one_lexeme_two_spellings	dcs-nominal-class-split
ZOD-0124	classify-verdict	In the dictionaries, are सहस्वन्त् (sahasvant) and सहस्वत् (sahasvat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split:105714:one_lexeme_two_spellings	dcs-nominal-class-split
ZOD-0125	classify-verdict	In the dictionaries, are विद्युत्वन्त् (vidyutvant) and विद्युत्वत् (vidyutvat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split:122797:one_lexeme_two_spellings	dcs-nominal-class-split
ZOD-0126	classify-verdict	In the dictionaries, are शिखावन्त् (śikhāvant) and शिखावत् (śikhāvat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split:132558:one_lexeme_two_spellings	dcs-nominal-class-split
ZOD-0127	classify-verdict	In the dictionaries, are वृक्षवन्त् (vṛkṣavant) and वृक्षवत् (vṛkṣavat) treated as ONE lexeme with two stem spellings, or not?	at_only	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split:141710:at_only	dcs-nominal-class-split
ZOD-0128	classify-verdict	In the dictionaries, are वृचीवन्त् (vṛcīvant) and वृचीवत् (vṛcīvat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split:141747:one_lexeme_two_spellings	dcs-nominal-class-split
ZOD-0129	classify-verdict	In the dictionaries, are पुण्डरीकवन्त् (puṇḍarīkavant) and पुण्डरीकवत् (puṇḍarīkavat) treated as ONE lexeme with two stem spellings, or not?	at_only	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split:144428:at_only	dcs-nominal-class-split
ZOD-0130	classify-verdict	In the dictionaries, are रसवन्त् (rasavant) and रसवत् (rasavat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split:176566:one_lexeme_two_spellings	dcs-nominal-class-split
ZOD-0131	classify-verdict	In the dictionaries, are आसन्दीवन्त् (āsandīvant) and आसन्दीवत् (āsandīvat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split:216677:one_lexeme_two_spellings	dcs-nominal-class-split
ZOD-0132	classify-verdict	In the dictionaries, are अनश्नन्त् (anaśnant) and अनश्नत् (anaśnat) treated as ONE lexeme with two stem spellings, or not?	one_lexeme_two_spellings	one_lexeme_two_spellings|at_only|ant_only|two_headwords	dcs-nominal-class-split:225702:one_lexeme_two_spellings	dcs-nominal-class-split
