adhyaya	verse	gold_form	gold_lemma	gold_pos	dcs_form	dcs_lemma	dcs_upos	class	lemma_match	pos_match	convention	n_gold	n_dcs
1	1.20	kapi-dhvajaḥ	kapi-dhvaja	nominal	kapidhvajaḥ	kapidhvaja	nominal	MATCH	yes	yes		1	1
1	1.20	pravṛtte	pra-vṛtta	nominal	pravṛtte	pravṛt	verb	LEMMA+POS_DIVERGE	no	no		1	1
1	1.20	śastra-saṁpāte	śastra-saṁpāta	nominal	śastra	śastra	nominal	LEMMA_DIVERGE	no	yes		1	1
1					sampāte	sampāta	nominal	GOLD_ONLY				0	1
1	1.20	dhanuḥ	dhanuḥ	nominal	dhanuḥ	dhanus	nominal	LEMMA_CONVENTION	no	yes	adverb--tas/-taḥ	1	1
1	1.20	udyamya	ud-√yam	unknown	udyamya	udyam	verb	POS_DIVERGE	yes	no		1	1
1	1.20	pāṇḍavaḥ	pāṇḍava	nominal	pāṇḍavaḥ	pāṇḍava	nominal	MATCH	yes	yes		1	1
1	1.21	arjunaḥ	arjuna	nominal	hṛṣīkeśaṃ	hṛṣīkeśa	nominal	LEMMA_DIVERGE	no	yes		1	1
1	1.21	uvāca	√vac	verb	tadā	tadā	indecl	LEMMA+POS_DIVERGE	no	no		1	1
1	1.21	hṛṣīkeśam	hṛṣīkeśa	nominal	vākyam	vākya	nominal	LEMMA_DIVERGE	no	yes		1	1
1	1.21	tadā	tadā	indecl	idam	idam	nominal	LEMMA+POS_DIVERGE	no	no		1	1
1	1.21	vākyam	vākya	nominal	āha	ah	verb	LEMMA+POS_DIVERGE	no	no		1	1
1	1.21	idam	idam	nominal	mahīpate	mahīpati	nominal	LEMMA_DIVERGE	no	yes		1	1
1	1.21	āha	√ah	verb	senayoḥ	senā	nominal	LEMMA+POS_DIVERGE	no	no		1	1
1	1.21	mahī-pate	mahī-pati	nominal	ubhayoḥ	ubhaya	indecl	LEMMA+POS_DIVERGE	no	no		1	1
1	1.21	senayoḥ	senā	nominal	madhye	madhya	nominal	LEMMA_DIVERGE	no	yes		1	1
1	1.21	ubhayoḥ	ubhā	nominal	rathaṃ	ratha	nominal	LEMMA_DIVERGE	no	yes		1	1
1	1.21	madhye	madhya	nominal	sthāpaya	sthāpay	verb	LEMMA+POS_DIVERGE	no	no		1	1
1	1.21	ratham	ratha	nominal	me	mad	nominal	LEMMA_DIVERGE	no	yes		1	1
1	1.21	sthāpaya	√sthā	verb	'cyuta	acyuta	nominal	LEMMA+POS_DIVERGE	no	no		1	1
1	1.21	me	asmat	nominal	yāvat	yāvat	indecl	LEMMA+POS_DIVERGE	no	no		1	1
1	1.21	acyuta	a-cyuta	nominal	etān	etad	nominal	LEMMA_DIVERGE	no	yes		1	1
1	1.22	yāvat	yāvat	indecl	nirīkṣe	nirīkṣ	verb	LEMMA+POS_DIVERGE	no	no		1	1
1	1.22	etān	etat	nominal	'haṃ	mad	nominal	LEMMA_DIVERGE	no	yes		1	1
1	1.22	nirīkṣe	nir-√īkṣ	verb	yoddhu	yoddhu	nominal	LEMMA+POS_DIVERGE	no	no		1	1
1	1.22	aham	asmat	nominal	kāmān	kāma	nominal	LEMMA_DIVERGE	no	yes		1	1
1	1.22	yoddhu-kāmān	yoddhu-kāma	nominal				DCS_ONLY				1	0
1	1.22	avasthitān	ava-sthita	nominal	avasthitān	avasthā	verb	LEMMA+POS_DIVERGE	no	no		1	1
1	1.22	kaiḥ	kim	nominal	kaiḥ	ka	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
1	1.22	mayā	asmat	nominal	mayā	mad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
1	1.22	saha	saha	indecl	saha	saha	indecl	MATCH	yes	yes		1	1
1	1.22	yoddhavyam	yoddhavya	nominal	yoddhavyam	yudh	verb	LEMMA+POS_DIVERGE	no	no		1	1
1	1.22	asmin	idam	nominal	asmin	idam	nominal	MATCH	yes	yes		1	1
1	1.22	raṇa-samudyame	raṇa-sam-ud-yama	nominal	raṇa|samudyame	raṇa|samudyama	nominal|nominal	COMPOUND_SPLIT	n/a	n/a		1	2
1	1.23	yotsyamānān	yotsyamāna	nominal	yotsyamānān	yudh	verb	LEMMA+POS_DIVERGE	no	no		1	1
1	1.23	avekṣe	ava-√īkṣ	verb	avekṣe	avekṣ	verb	LEMMA_CONVENTION	no	yes	vowel-sandhi/contraction	1	1
1	1.23	aham	asmat	nominal	'haṃ	mad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
1	1.23	ye|ete	yat|etat	nominal|nominal	ya|ete	yad|etad	nominal|nominal	RESEGMENTED	n/a	n/a		2	2
1	1.23	atra	atra	indecl	'tra	atra	indecl	MATCH	yes	yes		1	1
1	1.23	samāgatāḥ	sam-āgata	nominal	samāgatāḥ	samāgam	verb	LEMMA+POS_DIVERGE	no	no		1	1
1	1.23	dhārtarāṣṭrasya	dhārtarāṣṭra	nominal	dhārtarāṣṭrasya	dhārtarāṣṭra	nominal	MATCH	yes	yes		1	1
1	1.23	durbuddheḥ	dur-buddhi	nominal	durbuddheḥ	durbuddhi	indecl	POS_DIVERGE	yes	no		1	1
1	1.23	yuddhe	yuddha	nominal	yuddhe	yuddha	nominal	MATCH	yes	yes		1	1
1	1.23	priya-cikīrṣavaḥ	priya-cikīrṣu	nominal	priya|cikīrṣavaḥ	priya|cikīrṣu	indecl|indecl	COMPOUND_SPLIT	n/a	n/a		1	2
1	1.24	saṁjayaḥ	sam-jaya	nominal	evam	evam	indecl	LEMMA+POS_DIVERGE	no	no		1	1
1	1.24	uvāca	√vac	verb	uktaḥ	vac	verb	MATCH	yes	yes		1	1
1	1.24	evam	evam	indecl	hṛṣīkeśo	hṛṣīkeśa	nominal	LEMMA+POS_DIVERGE	no	no		1	1
1	1.24	uktaḥ	ukta	nominal	guḍākeśena	guḍākeśa	nominal	LEMMA_DIVERGE	no	yes		1	1
1	1.24	hṛṣīkeśaḥ	hṛṣīkeśa	nominal	bhārata	bhārata	nominal	LEMMA_DIVERGE	no	yes		1	1
1	1.24	guḍākeśena	guḍākeśa	nominal	senayoḥ	senā	nominal	LEMMA_DIVERGE	no	yes		1	1
1	1.24	bhārata	bhārata	nominal	ubhayoḥ	ubhaya	indecl	LEMMA+POS_DIVERGE	no	no		1	1
1	1.24	senayoḥ	senā	nominal	madhye	madhya	nominal	LEMMA_DIVERGE	no	yes		1	1
1	1.24	ubhayoḥ	ubhā	nominal	sthāpayitvā	sthāpay	verb	LEMMA+POS_DIVERGE	no	no		1	1
1	1.24	madhye	madhya	nominal	ratha	ratha	nominal	LEMMA_DIVERGE	no	yes		1	1
1	1.24	sthāpayitvā	√sthā	unknown	uttamam	uttama	indecl	LEMMA+POS_DIVERGE	no	no		1	1
1	1.24	rathottamam	ratha-uttama	nominal				DCS_ONLY				1	0
1	1.25	bhīṣma-droṇa-pramukhataḥ	bhīṣma-droṇa-pramukhatas	indecl	bhīṣma|droṇa|pramukhatas	bhīṣma|droṇa|pramukhatas	nominal|nominal|indecl	COMPOUND_SPLIT	n/a	n/a		1	3
1	1.25	sarveṣām	sarva	nominal	sarveṣāṃ	sarva	nominal	MATCH	yes	yes		1	1
1	1.25	ca	ca	indecl	ca	ca	indecl	MATCH	yes	yes		1	1
1	1.25	mahī-kṣitām	mahī-kṣit	nominal	mahīkṣitām	mahīkṣit	nominal	MATCH	yes	yes		1	1
1	1.25	uvāca	√vac	verb	uvāca	vac	verb	MATCH	yes	yes		1	1
1	1.25	pārtha	pārtha	nominal	pārtha	pārtha	nominal	MATCH	yes	yes		1	1
1	1.25	paśya	√dṛś	verb	paśya	paś	verb	LEMMA_DIVERGE	no	yes		1	1
1	1.25	etān	etat	nominal	etān	etad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
1	1.25	samavetān	samaveta	nominal	samavetān	samave	verb	LEMMA+POS_DIVERGE	no	no		1	1
1	1.25	kurūn	kuru	nominal	kurūn	kuru	nominal	MATCH	yes	yes		1	1
1	1.25	iti	iti	indecl	iti	iti	indecl	MATCH	yes	yes		1	1
1	1.26	tatra	tatra	indecl	tatra	tatra	indecl	MATCH	yes	yes		1	1
1	1.26	apaśyat	√dṛś	verb	apaśyat	paś	verb	LEMMA_DIVERGE	no	yes		1	1
1	1.26	sthitān	sthita	nominal	sthitān	sthā	verb	LEMMA+POS_DIVERGE	no	no		1	1
1	1.26	pārthaḥ	pārtha	nominal	pārthaḥ	pārtha	nominal	MATCH	yes	yes		1	1
1	1.26	pitṝn	pitṛ	nominal	pitṝn	pitṛ	nominal	MATCH	yes	yes		1	1
1	1.26	atha	atha	indecl	atha	atha	indecl	MATCH	yes	yes		1	1
1	1.26	pitā-mahān	pitā-maha	nominal	pitāmahān	pitāmaha	nominal	MATCH	yes	yes		1	1
1	1.26	ācāryān	ācārya	nominal	ācāryān	ācārya	nominal	MATCH	yes	yes		1	1
1	1.26	mātulān	mātula	nominal	mātulān	mātula	nominal	MATCH	yes	yes		1	1
1	1.26	bhrātṝn	bhrātṛ	nominal	bhrātṝn	bhrātṛ	nominal	MATCH	yes	yes		1	1
1	1.26	putrān	putra	nominal	putrān	putra	nominal	MATCH	yes	yes		1	1
1	1.26	pautrān	pautra	nominal	pautrān	pautra	nominal	MATCH	yes	yes		1	1
1	1.26	sakhīn	sakhi	nominal	sakhīn	sakhi	nominal	MATCH	yes	yes		1	1
1	1.26	tathā	tathā	indecl	tathā	tathā	indecl	MATCH	yes	yes		1	1
1	1.27	śvaśurān	śvaśura	nominal	śvaśurān	śvaśura	nominal	MATCH	yes	yes		1	1
1	1.27	suhṛdaḥ	su-hṛd	nominal	suhṛdaḥ	suhṛd	nominal	MATCH	yes	yes		1	1
1	1.27	ca	ca	indecl	ca	ca	indecl	MATCH	yes	yes		1	1
1	1.27	eva	eva	indecl	eva	eva	indecl	MATCH	yes	yes		1	1
1	1.27	senayoḥ	senā	nominal	senayoḥ	senā	nominal	MATCH	yes	yes		1	1
1	1.27	ubhayoḥ	ubhā	nominal	ubhayoḥ	ubhaya	indecl	LEMMA+POS_DIVERGE	no	no		1	1
1	1.27	api	api	indecl	api	api	indecl	MATCH	yes	yes		1	1
1	1.27	tān	tat	nominal	tān	tad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
1	1.27	samīkṣya	sam-√īkṣ	unknown	samīkṣya	samīkṣ	verb	POS_DIVERGE	yes	no		1	1
1	1.27	saḥ	tat	nominal	sa	tad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
1	1.27	kaunteyaḥ	kaunteya	nominal	kaunteyaḥ	kaunteya	nominal	MATCH	yes	yes		1	1
1	1.27	sarvān	sarva	nominal	sarvān	sarva	nominal	MATCH	yes	yes		1	1
1	1.27	bandhūn	bandhu	nominal	bandhūn	bandhu	nominal	MATCH	yes	yes		1	1
1	1.27	avasthitān	avasthita	nominal	avasthitān	avasthā	verb	LEMMA+POS_DIVERGE	no	no		1	1
1	1.28	arjunaḥ	arjuna	nominal	kṛpayā	kṛpā	nominal	LEMMA_DIVERGE	no	yes		1	1
1	1.28	uvāca	√vac	verb	parayā	para	nominal	LEMMA+POS_DIVERGE	no	no		1	1
1	1.28	kṛpayā	kṛpā	nominal	āviṣṭaḥ	āviś	verb	LEMMA+POS_DIVERGE	no	no		1	1
1	1.28	parayā	parā	nominal	viṣīdan	viṣad	verb	LEMMA+POS_DIVERGE	no	no		1	1
1	1.28	āviṣṭaḥ	āviṣṭa	nominal	idam	idam	nominal	LEMMA_DIVERGE	no	yes		1	1
1	1.28	viṣīdan	viṣīdant	nominal	abravīt	brū	verb	LEMMA+POS_DIVERGE	no	no		1	1
1	1.28	idam	idam	nominal	dṛṣṭvā	dṛś	verb	LEMMA+POS_DIVERGE	no	no		1	1
1	1.28	abravīt	√brū	verb	imān	idam	nominal	LEMMA+POS_DIVERGE	no	no		1	1
1	1.28	dṛṣṭvā	√dṛś	unknown	sva	sva	indecl	LEMMA+POS_DIVERGE	no	no		1	1
1	1.28	imān	idam	nominal	janān	jana	nominal	LEMMA_DIVERGE	no	yes		1	1
1	1.28	sva-janān	sva-jana	nominal				DCS_ONLY				1	0
1	1.28	kṛṣṇa	kṛṣṇa	nominal	kṛṣṇa	kṛṣṇa	nominal	MATCH	yes	yes		1	1
1	1.28	yuyutsūn	yuyutsu	nominal	yuyutsūn	yuyutsu	indecl	POS_DIVERGE	yes	no		1	1
1	1.28	samupasthitān	sam-upa-sthita	nominal	samavasthitān	samavasthā	verb	LEMMA+POS_DIVERGE	no	no		1	1
1	1.29	sīdanti	√sad	verb	sīdanti	sad	verb	MATCH	yes	yes		1	1
1	1.29	mama	asmat	nominal	mama	mad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
1	1.29	gātrāṇi	gātra	nominal	gātrāṇi	gātra	nominal	MATCH	yes	yes		1	1
1	1.29	mukham	mukha	nominal	mukhaṃ	mukha	nominal	MATCH	yes	yes		1	1
1	1.29	ca	ca	indecl	ca	ca	indecl	MATCH	yes	yes		1	1
1	1.29	pariśuṣyati	pari-√śuṣ	verb	pariśuṣyati	pariśuṣ	verb	MATCH	yes	yes		1	1
1	1.29	vepathuḥ	vepathu	nominal	vepathuḥ	vepathu	nominal	MATCH	yes	yes		1	1
1	1.29	ca	ca	indecl	ca	ca	indecl	MATCH	yes	yes		1	1
1	1.29	śarīre	śarīra	nominal	śarīre	śarīra	nominal	MATCH	yes	yes		1	1
1	1.29	me	asmat	nominal	me	mad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
1	1.29	roma-harṣaḥ	roma-harṣa	nominal	romaharṣaḥ	romaharṣa	nominal	MATCH	yes	yes		1	1
1	1.29	ca	ca	indecl	ca	ca	indecl	MATCH	yes	yes		1	1
1	1.29	jāyate	√jan	verb	jāyate	jan	verb	MATCH	yes	yes		1	1
1	1.30	gāṇḍīvam	gāṇḍīva	nominal	gāṇḍīvaṃ	gāṇḍīva	nominal	MATCH	yes	yes		1	1
1	1.30	sraṁsate	√sraṁs	verb	sraṃsate	sraṃs	verb	MATCH	yes	yes		1	1
1	1.30	hastāt	hasta	nominal	hastāt	hasta	nominal	MATCH	yes	yes		1	1
1	1.30	tvak	tvac	nominal	tvac	tvac	nominal	MATCH	yes	yes		1	1
1	1.30	ca	ca	indecl	ca	ca	indecl	MATCH	yes	yes		1	1
1	1.30	eva	eva	indecl	eva	eva	indecl	MATCH	yes	yes		1	1
1	1.30	paridahyate	pari-√dah	verb	paridahyate	paridah	verb	MATCH	yes	yes		1	1
1	1.30	na	na	indecl	na	na	indecl	MATCH	yes	yes		1	1
1	1.30	ca	ca	indecl	ca	ca	indecl	MATCH	yes	yes		1	1
1	1.30	śaknomi	√śak	verb	śaknomi	śak	verb	MATCH	yes	yes		1	1
1	1.30	avasthātum	ava-√sthā	unknown	avasthātum	avasthā	verb	POS_DIVERGE	yes	no		1	1
1	1.30	bhramati	√bhram	verb	bhramati	bhram	verb	MATCH	yes	yes		1	1
1	1.30	iva	iva	indecl	iva	iva	indecl	MATCH	yes	yes		1	1
1	1.30	ca	ca	indecl	ca	ca	indecl	MATCH	yes	yes		1	1
1	1.30	me	asmat	nominal	me	mad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
1	1.30	manaḥ	manas	nominal	manaḥ	manas	nominal	MATCH	yes	yes		1	1
1	1.31	nimittāni	nimitta	nominal	nimittāni	nimitta	nominal	MATCH	yes	yes		1	1
1	1.31	ca	ca	indecl	ca	ca	indecl	MATCH	yes	yes		1	1
1	1.31	paśyāmi	√dṛś	verb	paśyāmi	paś	verb	LEMMA_DIVERGE	no	yes		1	1
1	1.31	viparītāni	viparīta	nominal	viparītāni	viparīta	indecl	POS_DIVERGE	yes	no		1	1
1	1.31	keśava	keśa-va	nominal	keśava	keśava	nominal	MATCH	yes	yes		1	1
1	1.31	na	na	indecl	na	na	indecl	MATCH	yes	yes		1	1
1	1.31	ca	ca	indecl	ca	ca	indecl	MATCH	yes	yes		1	1
1	1.31	śreyaḥ	śreyas	nominal	śreyo	śreyas	nominal	MATCH	yes	yes		1	1
1	1.31	anupaśyāmi	anu-√dṛś	verb	'nupaśyāmi	anupaś	verb	LEMMA_DIVERGE	no	yes		1	1
1	1.31	hatvā	√han	unknown	hatvā	han	verb	POS_DIVERGE	yes	no		1	1
1	1.31	sva-janam	sva-janam	nominal	sva|janam	sva|jana	indecl|nominal	COMPOUND_SPLIT	n/a	n/a		1	2
1	1.31	āhave	āhava	nominal	āhave	āhava	nominal	MATCH	yes	yes		1	1
1	1.32	na	na	indecl	na	na	indecl	MATCH	yes	yes		1	1
1	1.32	kāṅkṣe	√kāṅkṣ	verb	kāṅkṣe	kāṅkṣ	verb	MATCH	yes	yes		1	1
1	1.32	vijayam	vijaya	nominal	vijayaṃ	vijaya	nominal	MATCH	yes	yes		1	1
1	1.32	kṛṣṇa	kṛṣṇa	nominal	kṛṣṇa	kṛṣṇa	nominal	MATCH	yes	yes		1	1
1	1.32	na	na	indecl	na	na	indecl	MATCH	yes	yes		1	1
1	1.32	ca	ca	indecl	ca	ca	indecl	MATCH	yes	yes		1	1
1	1.32	rājyam	rājya	nominal	rājyaṃ	rājya	nominal	MATCH	yes	yes		1	1
1	1.32	sukhāni	sukha	nominal	sukhāni	sukha	nominal	MATCH	yes	yes		1	1
1	1.32	ca		unknown	ca	ca	indecl	LEMMA_CONVENTION+POS_DIVERGE	no	no	pronoun-stem	1	1
1	1.32	kim	kim	indecl	kiṃ	ka	nominal	LEMMA_CONVENTION+POS_DIVERGE	no	no	pronoun-stem	1	1
1	1.32	naḥ|rājyena	asmat|rājya	unknown|nominal	no|rājyena	mad|rājya	nominal|nominal	RESEGMENTED	n/a	n/a		2	2
1	1.32	govinda	govinda	nominal	govinda	govinda	nominal	MATCH	yes	yes		1	1
1	1.32	kim	kim	indecl	kiṃ	ka	nominal	LEMMA_CONVENTION+POS_DIVERGE	no	no	pronoun-stem	1	1
1	1.32	bhogaiḥ	bhoga	nominal	bhogaiḥ	bhoga	nominal	MATCH	yes	yes		1	1
1	1.32	jīvitena	jīvita	nominal	jīvitena	jīvita	nominal	MATCH	yes	yes		1	1
1	1.32	vā	vā	indecl	vā	vā	indecl	MATCH	yes	yes		1	1
1	1.33	yeṣām	yat	nominal	yeṣām	yad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
1	1.33	arthe	artha	nominal	arthe	artha	nominal	MATCH	yes	yes		1	1
1	1.33	kāṅkṣitam	kāṅkṣita	nominal	kāṅkṣitaṃ	kāṅkṣ	verb	LEMMA+POS_DIVERGE	no	no		1	1
1	1.33	naḥ	asmat	nominal	no	mad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
1	1.33	rājyam	rājya	nominal	rājyaṃ	rājya	nominal	MATCH	yes	yes		1	1
1	1.33	bhogāḥ	bhoga	nominal	bhogāḥ	bhoga	nominal	MATCH	yes	yes		1	1
1	1.33	sukhāni	sukha	nominal	sukhāni	sukha	nominal	MATCH	yes	yes		1	1
1	1.33	ca	ca	indecl	ca	ca	indecl	MATCH	yes	yes		1	1
1	1.33	te|ime	tat|idam	nominal|nominal	ta|ime	tad|idam	nominal|nominal	RESEGMENTED	n/a	n/a		2	2
1	1.33	avasthitāḥ	avasthita	nominal	'vasthitā	avasthā	verb	LEMMA+POS_DIVERGE	no	no		1	1
1	1.33	yuddhe	yuddha	nominal	yuddhe	yuddha	nominal	MATCH	yes	yes		1	1
1	1.33	prāṇān	prāṇa	nominal	prāṇān	prāṇa	nominal	MATCH	yes	yes		1	1
1	1.33	tyaktvā	√tyaj	unknown	tyaktvā	tyaj	verb	POS_DIVERGE	yes	no		1	1
1	1.33	dhanāni	dhana	nominal	dhanāni	dhana	nominal	MATCH	yes	yes		1	1
1	1.33	ca	ca	indecl	ca	ca	indecl	MATCH	yes	yes		1	1
1	1.34	ācāryāḥ	ācārya	nominal	ācāryāḥ	ācārya	nominal	MATCH	yes	yes		1	1
1	1.34	pitaraḥ	pitṛ	nominal	pitaraḥ	pitṛ	nominal	MATCH	yes	yes		1	1
1	1.34	putrāḥ	putra	nominal	putrāḥ	putra	nominal	MATCH	yes	yes		1	1
1	1.34	tathā	tathā	indecl	tathā	tathā	indecl	MATCH	yes	yes		1	1
1	1.34	eva	eva	indecl	eva	eva	indecl	MATCH	yes	yes		1	1
1	1.34	ca	ca	indecl	ca	ca	indecl	MATCH	yes	yes		1	1
1	1.34	pitāmahāḥ	pitā-maha	nominal	pitāmahāḥ	pitāmaha	nominal	MATCH	yes	yes		1	1
1	1.34	mātulāḥ	mātula	nominal	mātulāḥ	mātula	nominal	MATCH	yes	yes		1	1
1	1.34	śvaśurāḥ	śvaśura	nominal	śvaśurāḥ	śvaśura	nominal	MATCH	yes	yes		1	1
1	1.34	pautrāḥ	pautra	nominal	pautrāḥ	pautra	nominal	MATCH	yes	yes		1	1
1	1.34	syālāḥ	syāla	nominal	syālāḥ	syāla	nominal	MATCH	yes	yes		1	1
1	1.34	sambandhinaḥ	sam-bandhin	nominal	sambandhinaḥ	sambandhin	indecl	POS_DIVERGE	yes	no		1	1
1	1.34	tathā	tathā	indecl	tathā	tathā	indecl	MATCH	yes	yes		1	1
1	1.35	etān	etat	nominal	etān	etad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
1	1.35	na	na	indecl	na	na	indecl	MATCH	yes	yes		1	1
1	1.35	hantum	√han	unknown	hantum	han	verb	POS_DIVERGE	yes	no		1	1
1	1.35	icchāmi	√iṣ	verb	icchāmi	iṣ	verb	MATCH	yes	yes		1	1
1	1.35	ghnataḥ	ghnant	nominal	ghnato	han	verb	LEMMA+POS_DIVERGE	no	no		1	1
1	1.35	api	api	indecl	'pi	api	indecl	MATCH	yes	yes		1	1
1	1.35	madhu-sūdana	madhu-sūdana	nominal	madhusūdana	madhusūdana	nominal	MATCH	yes	yes		1	1
1	1.35	api	api	indecl	api	api	indecl	MATCH	yes	yes		1	1
1	1.35	trai-lokya-rājyasya	trai-lokya-rājya	nominal	trailokya|rājyasya	trailokya|rājya	nominal|nominal	COMPOUND_SPLIT	n/a	n/a		1	2
1	1.35	hetoḥ	hetoḥ	indecl	hetoḥ	hetu	nominal	LEMMA+POS_DIVERGE	no	no		1	1
1	1.35	kim	kim	indecl	kiṃ	ka	nominal	LEMMA_CONVENTION+POS_DIVERGE	no	no	pronoun-stem	1	1
1	1.35	nu	nu	indecl	nu	nu	indecl	MATCH	yes	yes		1	1
1	1.35	mahī-kṛte	mahī-kṛte	indecl	mahī|kṛte	mahī|kṛte	nominal|indecl	COMPOUND_SPLIT	n/a	n/a		1	2
1	1.36	nihatya	ni-√han	unknown	nihatya	nihan	verb	POS_DIVERGE	yes	no		1	1
1	1.36	dhārtarāṣṭrān	dhārtarāṣṭra	nominal	dhārtarāṣṭrān	dhārtarāṣṭra	nominal	MATCH	yes	yes		1	1
1	1.36	naḥ	asmat	nominal	naḥ	mad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
1	1.36	kā	kim	nominal	kā	ka	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
1	1.36	prītiḥ	prīti	nominal	prītiḥ	prīti	nominal	MATCH	yes	yes		1	1
1	1.36	syāt	√as	verb	syāt	as	verb	MATCH	yes	yes		1	1
1	1.36	janārdana	jana-ardana	nominal	janārdana	janārdana	nominal	LEMMA_CONVENTION	no	yes	vowel-sandhi/contraction	1	1
1	1.36	pāpam	pāpa	nominal	pāpam	pāpa	nominal	MATCH	yes	yes		1	1
1	1.36	eva	eva	indecl	eva	eva	indecl	MATCH	yes	yes		1	1
1	1.36	āśrayet	ā-√śri	verb	āśrayet	āśri	verb	MATCH	yes	yes		1	1
1	1.36	asmān	asmat	nominal	asmān	mad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
1	1.36	hatvā	√han	unknown	hatvā	han	verb	POS_DIVERGE	yes	no		1	1
1	1.36	etān	etat	nominal	etān	etad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
1	1.36	ātatāyinaḥ	ātatāyin	nominal	ātatāyinaḥ	ātatāyin	indecl	POS_DIVERGE	yes	no		1	1
1	1.37	tasmāt	tasmāt	indecl	tasmāt	tasmāt	indecl	MATCH	yes	yes		1	1
1	1.37	na	na	indecl	na	na	indecl	MATCH	yes	yes		1	1
1	1.37	arhāḥ	arha	nominal	arhāḥ	arha	indecl	POS_DIVERGE	yes	no		1	1
1	1.37	vayam	asmat	nominal	vayaṃ	mad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
1	1.37	hantum	√han	unknown	hantuṃ	han	verb	POS_DIVERGE	yes	no		1	1
1	1.37	dhārtarāṣṭrān	dhārtarāṣṭra	nominal	dhārtarāṣṭrān	dhārtarāṣṭra	nominal	MATCH	yes	yes		1	1
1	1.37	sa-bāndhavān	sa-bāndhava	nominal	sa|bāndhavān	sa|bāndhava	indecl|nominal	COMPOUND_SPLIT	n/a	n/a		1	2
1	1.37	sva-janam	sva-jana	nominal	sva|janam	sva|jana	indecl|nominal	COMPOUND_SPLIT	n/a	n/a		1	2
1	1.37	hi	hi	indecl	hi	hi	indecl	MATCH	yes	yes		1	1
1	1.37	katham	katham	indecl	kathaṃ	katham	indecl	MATCH	yes	yes		1	1
1	1.37	hatvā	√han	unknown	hatvā	han	verb	POS_DIVERGE	yes	no		1	1
1	1.37	sukhinaḥ	sukhin	nominal	sukhinaḥ	sukhin	indecl	POS_DIVERGE	yes	no		1	1
1	1.37	syāma	√as	verb	syāma	as	verb	MATCH	yes	yes		1	1
1	1.37	mādhava	mādhava	nominal	mādhava	mādhava	nominal	MATCH	yes	yes		1	1
1	1.38	yadi	yadi	indecl	yadi	yadi	indecl	MATCH	yes	yes		1	1
1	1.38	api	api	indecl	api	api	indecl	MATCH	yes	yes		1	1
1	1.38	ete	etat	nominal	ete	etad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
1	1.38	na	na	indecl	na	na	indecl	MATCH	yes	yes		1	1
1	1.38	paśyanti	√dṛś	verb	paśyanti	dṛś	verb	MATCH	yes	yes		1	1
1	1.38	lobhopahata-cetasaḥ	lobha-upahata-cetas	nominal	lobha|upahata|cetasaḥ	lobha|upahan|cetas	nominal|verb|nominal	COMPOUND_SPLIT	n/a	n/a		1	3
1	1.38	kula-kṣaya-kṛtam	kula-kṣaya-kṛta	nominal	kula|kṣaya|kṛtam	kula|kṣaya|kṛ	nominal|nominal|verb	COMPOUND_SPLIT	n/a	n/a		1	3
1	1.38	doṣam	doṣa	nominal	doṣaṃ	doṣa	nominal	MATCH	yes	yes		1	1
1	1.38	mitra-drohe	mitra-droha	nominal	mitra|drohe	mitra|droha	nominal|nominal	COMPOUND_SPLIT	n/a	n/a		1	2
1	1.38	ca	ca	indecl	ca	ca	indecl	MATCH	yes	yes		1	1
1	1.38	pātakam	pātaka	nominal	pātakam	pātaka	nominal	MATCH	yes	yes		1	1
1	1.39	katham	katham	indecl	kathaṃ	katham	indecl	MATCH	yes	yes		1	1
1	1.39	na	na	indecl	na	na	indecl	MATCH	yes	yes		1	1
1	1.39	jñeyam	jñeya	nominal	jñeyam	jñā	verb	LEMMA+POS_DIVERGE	no	no		1	1
1	1.39	asmābhiḥ	asmat	nominal	asmābhiḥ	mad	nominal	LEMMA_CONVENTION	no	yes	pronoun-stem	1	1
1	1.39	pāpāt	pāpa	nominal	pāpāt	pāpa	nominal	MATCH	yes	yes		1	1
1	1.39	asmāt	idam	nominal	asmāt	idam	nominal	MATCH	yes	yes		1	1
1	1.39	nivartitum	ni-√vṛt	unknown	nivartitum	nivṛt	verb	POS_DIVERGE	yes	no		1	1
